Country,YearsWithThisDatabase,OtherDatabases,YearsWithThisTypeOfJob,JobTitle,OtherPeopleOnYourTeam,EmploymentStatus,EmploymentSector,Survey Year,PrimaryDatabase,ManageStaff,HowManyCompanies,Gender,Actual Salary,Predicted Salary
United States,4,"MySQL/MariaDB, Microsoft Access",4,Manager,2,Full time employee,Private business,2019,Microsoft SQL Server,Yes,1,Female,37500.0,114611.00000000003
United States,10,"Oracle, MySQL/MariaDB, Microsoft Access",6,Developer: T-SQL,3,Full time employee,Private business,2018,Microsoft SQL Server,No,0,Male,115000.0,101323.35
United States,6,"PostgreSQL, Amazon RDS (any flavor)",6,Developer: App Code,1,Full time employee,"Education (K-12, college, university)",2018,Microsoft SQL Server,No,0,Male,65000.0,88140.5
United States,13,"Oracle, MySQL/MariaDB, PostgreSQL, Microsoft Access",13,Developer: BI,1,Full time employee,Private business,2017,Microsoft SQL Server,No,0,Not Asked,65000.0,107127.5
United States,7,"Microsoft SQL Server, Oracle, MySQL/MariaDB, SQLite, Azure SQL DB",1,DBA,2,Full time employee,State/province government,2017,Microsoft SQL Server,No,0,Not Asked,72000.0,92895.8
United States,9,"Microsoft SQL Server, MySQL/MariaDB, Redis",9,DBA (General),5,Full time employee,Private business,2020,Microsoft SQL Server,No,0,Male,75000.0,110291.74
Belgium,12,Microsoft SQL Server,11,Developer: App Code,6,Full time employee,Private business,2018,Microsoft SQL Server,No,0,Male,50000.0,55762.81000000001
United States,22,"Microsoft SQL Server, Microsoft Access, Amazon RDS (any flavor), CosmosDB",19,Developer: T-SQL,0,Full time employee,Private business,2021,Microsoft SQL Server,No,0,Male,170000.0,130189.34999999996
United Kingdom,6,"MySQL/MariaDB, Microsoft Access",6,Manager,0,Full time employee,Private business,2018,Microsoft SQL Server,Yes,0,Prefer not to say,66961.5,55589.518
United States,8,"Microsoft SQL Server, Microsoft Access, Elasticsearch",2,DBA (General),0,Full time employee,Private business,2018,Microsoft SQL Server,Yes,0,Male,105000.0,99303.64
United Kingdom,10,Microsoft Access,7,Developer: BI,0,Full time employee,Private business,2017,Microsoft SQL Server,No,0,Not Asked,58000.0,53354.62149999999
United States,5,Microsoft Access,4,DBA,6,Full time employee,Private business,2017,Microsoft SQL Server,No,0,Not Asked,73000.0,88299.42
United States,2,Microsoft SQL Server,2,DBA (General),0,Full time employee,Private business,2018,Microsoft SQL Server,No,0,Male,40000.0,71256.9
Netherlands,4,Microsoft SQL Server,4,DBA (General),0,Full time employee,Private business,2018,Microsoft SQL Server,No,0,Male,65000.0,52824.986119999994
United States,15,"Microsoft SQL Server, Oracle, PostgreSQL, Amazon RDS (any flavor), MySQL",7,DBA (General),6,Full time employee,Private business,2018,Microsoft SQL Server,No,0,Male,112500.0,114246.00000000001
United States,10,Microsoft SQL Server,3,Developer: BI,2,Full time employee,Private business,2019,Microsoft SQL Server,No,1,Male,95000.0,103693.32999999999
Croatia,6,"Oracle, MySQL/MariaDB, Amazon RDS (any flavor)",6,DBA,6,Full time employee,Private business,2017,Microsoft SQL Server,No,0,Not Asked,35000.0,45041.619999999995
United States,15,"MySQL/MariaDB, PostgreSQL, Microsoft Access, SQLite",15,Developer: App Code,2,Full time employee,Federal government,2018,Microsoft SQL Server,No,0,Male,148986.0,115587.13
United States,15,"Oracle, Ingres",18,DBA,0,Full time employee,Private business,2017,Microsoft SQL Server,No,0,Not Asked,102000.0,110749.99999999999
United States,12,"PostgreSQL, MongoDB, Azure SQL DB",2,Architect,0,Consulting Full time employee,Private business,2019,Microsoft SQL Server,No,1,Male,116500.0,130114.00000000001
United States,25,"Oracle, Microsoft Access, Dbase, Rbase",1,Developer: T-SQL,0,Full time employee,Local government,2018,Microsoft SQL Server,No,0,Male,80000.0,91489.48
United States,20,"Microsoft SQL Server, Oracle, Microsoft Access",6,Architect,1,Independent consultant,Private business,2017,Microsoft SQL Server,No,0,Not Asked,147000.0,140700.42999999996
United States,0,Microsoft SQL Server,0,Manager,0,Full time employee,"Education (K-12, college, university)",2021,Microsoft SQL Server,Yes,1,Male,94138.0,99443.15
Switzerland,2,Microsoft SQL Server,2,DBA (General),1,Full time employee,Private business,2018,Oracle,No,0,Male,80000.0,75542.62000000001
United States,5,"PostgreSQL, SAP",1,Architect,0,Full time employee,Private business,2017,Microsoft SQL Server,No,0,Not Asked,100000.0,110110.0
United States,2,"Microsoft SQL Server, Oracle, MySQL/MariaDB, PostgreSQL, MongoDB, DB2, Cassandra, Microsoft Access, Teradata, SAP, Azure SQL DB, Amazon RDS (any flavor)",20,Architect,2,Full time employee,Private business,2018,PostgreSQL,Yes,0,Male,125000.0,120473.0
New Zealand,8,SQLite,8,DBA (Development Focus),1,Full time employee,Private business,2020,Microsoft SQL Server,Yes,1,Male,46109.0,62852.94
Canada,5,"Microsoft SQL Server, Azure SQL DB (any flavor)",5,Developer: BI,3,Consulting Full time employee,Private business,2021,Microsoft SQL Server,Yes,2,Male,70000.0,60132.624899999995
United States,12,"Microsoft Access, Azure SQL DB (any flavor)",12,DBA (General),4,Full time employee,Private business,2021,Microsoft SQL Server,No,0,Male,150000.0,116063.04
United States,15,"PostgreSQL, Microsoft Access",15,DBA,3,Full time employee,Private business,2017,Microsoft SQL Server,Yes,0,Not Asked,105000.0,127231.99999999997
United States,20,"Microsoft SQL Server, Oracle, MySQL/MariaDB, DB2, Microsoft Access, Azure SQL DB",2,Developer: T-SQL,5,Consulting Full time employee,Private business,2017,Microsoft SQL Server,Yes,0,Not Asked,142000.0,124808.62999999999
Romania,7,Oracle,7,DBA (General),6,Full time employee,Private business,2018,Microsoft SQL Server,Yes,0,Male,28000.0,35926.68999999999
Australia,10,"MySQL/MariaDB, PostgreSQL, Azure SQL DB (any flavor), Amazon RDS (any flavor)",3,DBA (Production Focus),2,Consulting Full time employee,Private business,2020,Microsoft SQL Server,No,1,Male,90000.0,83716.2188
United States,5,"Microsoft SQL Server, Microsoft Access",5,Developer: T-SQL,1,Independent consultant,Private business,2018,Microsoft SQL Server,No,0,Male,82000.0,74195.12
Italy,13,"MySQL/MariaDB, MongoDB, Microsoft Access",3,Manager,0,Full time employee,Private business,2018,Microsoft SQL Server,Yes,0,Male,77000.0,45929.2092
United States,10,Azure SQL DB (any flavor),4,DBA (Development Focus),1,Full time employee,Private business,2021,Microsoft SQL Server,No,1,Female,105000.0,102108.95999999999
Norway,7,"Oracle, DB2, Azure SQL DB",7,Developer: BI,2,Full time employee,Private business,2017,Microsoft SQL Server,No,0,Not Asked,70000.0,76119.92
United States,33,"Oracle, Microsoft Access, Azure SQL DB (any flavor)",33,DBA (General),0,Full time employee,Private business,2021,Microsoft SQL Server,No,6,Female,130000.0,123332.69709999999
United States,5,"Microsoft SQL Server, Oracle, MySQL/MariaDB, PostgreSQL, Cassandra, SQLite, Greenplum",5,DBA (Production Focus),0,Full time employee,Private business,2021,Oracle,No,1,Male,130000.0,98425.5
United States,6,Azure SQL DB (any flavor),5,DBA (Production Focus),4,Full time employee,Private business,2020,Microsoft SQL Server,No,2,Male,94000.0,98703.0
United States,21,"Microsoft SQL Server, Oracle",21,DBA (Production Focus),4,Full time employee,Local government,2019,Microsoft SQL Server,No,6,Male,115000.0,117521.06999999999
United Kingdom,8,"MySQL/MariaDB, SQLite, Azure SQL DB",7,Developer: App Code,1,Full time employee,Private business,2017,Microsoft SQL Server,No,0,Not Asked,45000.0,57772.507500000014
United Kingdom,12,Microsoft Access,9,DBA,0,Full time employee,Local government,2017,Microsoft SQL Server,No,0,Not Asked,36675.00000000001,48556.64999999998
United States,4,Microsoft SQL Server,4,Developer: BI,4,Full time employee,Private business,2018,Microsoft SQL Server,No,0,Male,60000.0,79102.73
United States,13,Microsoft SQL Server,1,DBA (General),0,Full time employee,Private business,2018,Microsoft SQL Server,No,0,Male,103000.0,112979.72
United States,15,MySQL/MariaDB,15,Analyst,1,Full time employee,"Education (K-12, college, university)",2020,Microsoft SQL Server,No,2,Male,67000.0,97044.5
Netherlands,15,Microsoft SQL Server,15,Developer: App Code,0,Full time employee,Private business,2020,Microsoft SQL Server,No,2,Male,63000.0,62207.19
Italy,5,Microsoft SQL Server,7,Developer: App Code,1,Full time employee,Private business,2018,Microsoft SQL Server,Yes,0,Male,23000.0,38182.27999999999
Netherlands,10,"MySQL/MariaDB, Amazon RDS (any flavor)",9,DBA (Production Focus),0,Full time employee,Private business,2019,Microsoft SQL Server,No,1,Male,41436.0,55891.450000000004
United States,12,"Microsoft SQL Server, Azure SQL DB",6,Architect,0,Full time employee,Private business,2018,Microsoft SQL Server,Yes,0,Male,120000.0,119117.4836
United States,11,"Oracle, MySQL/MariaDB, Azure SQL DB (any flavor)",11,Engineer,5,Full time employee,Private business,2020,Microsoft SQL Server,No,0,Male,90000.0,114968.70000000001
United States,15,Microsoft Access,4,Analyst,2,Full time employee,Local government,2020,Microsoft SQL Server,No,2,Female,70000.0,108092.51999999999
United States,25,Microsoft Access,10,Developer: T-SQL,0,Full time employee,Private business,2020,Microsoft SQL Server,No,0,Female,120000.0,111423.66
Italy,4,"MySQL/MariaDB, Azure SQL DB",4,Developer: T-SQL,2,Full time employee,Private business,2019,Microsoft SQL Server,No,2,Male,44503.0,37730.51999999998
United States,10,"Microsoft SQL Server, MySQL/MariaDB",1,DBA (Development Focus),3,Full time employee,Private business,2019,Microsoft SQL Server,No,1,Male,70000.0,103733.81
United States,15,"SAP, Azure SQL DB, Greenplum",1,Architect,0,Full time employee,Private business,2017,Microsoft SQL Server,No,0,Not Asked,113000.0,120789.99999999999
United States,9,"Oracle, MySQL/MariaDB, Microsoft Access",6,Analyst,0,Full time employee,Local government,2017,Microsoft SQL Server,No,0,Not Asked,125250.0,85956.86
United States,18,"Oracle, Microsoft Access, Teradata, SAP",10,DBA,0,Full time employee,Private business,2017,Microsoft SQL Server,No,0,Not Asked,103000.0,115721.65000000001
United States,7,"PostgreSQL, Microsoft Access, SQLite",6,Engineer,0,Full time employee,Private business,2019,Microsoft SQL Server,No,0,Male,116965.0,95402.9
Australia,5,"Microsoft SQL Server, Microsoft Access",5,Engineer,1,Full time employee,Local government,2017,Microsoft SQL Server,No,0,Not Asked,65000.0,80825.58
United States,14,"Microsoft SQL Server, MySQL/MariaDB",12,DBA,0,Full time employee,Private business,2017,Oracle,No,0,Not Asked,96000.0,111186.22000000002
United States,2,"Oracle, M",2,Developer: T-SQL,5,Full time employee,Private business,2018,Microsoft SQL Server,No,0,Male,86000.0,64087.99999999997
United States,10,Microsoft Access,8,DBA,0,Full time employee,Private business,2017,Microsoft SQL Server,Yes,0,Not Asked,110000.0,111167.94
India,1,Microsoft SQL Server,2,DBA,2,Full time employee,Private business,2017,Microsoft SQL Server,No,0,Not Asked,10900.0,6119.197555555511
United States,14,"Microsoft SQL Server, Oracle, Microsoft Access",4,Manager,0,Full time employee,Private business,2020,Microsoft SQL Server,Yes,2,Male,105000.0,132004.69
United Kingdom,16,"MongoDB, Azure SQL DB",16,DBA,0,Independent consultant,Private business,2017,Microsoft SQL Server,No,0,Not Asked,150000.0,90158.0
United States,8,"Microsoft Access, SQLite, Azure SQL DB",2,Other,6,Full time employee,Private business,2017,Microsoft SQL Server,No,0,Not Asked,92000.0,102460.88
United States,1,"Microsoft SQL Server, PostgreSQL",1,Analyst,3,Full time employee,Private business,2021,Microsoft SQL Server,No,1,Male,65000.0,65852.35999999999
Germany,4,"Microsoft SQL Server, Azure SQL DB",4,DBA (Production Focus),2,Full time employee,Federal government,2018,Microsoft SQL Server,No,0,Male,66000.0,54344.148499999996
United States,17,"Microsoft SQL Server, Amazon RDS (any flavor)",12,DBA (General),0,Full time employee,Non-profit,2018,Microsoft SQL Server,Yes,0,Female,80000.0,112571.1054
United States,12,"Microsoft SQL Server, MySQL/MariaDB, DB2, Amazon RDS (any flavor)",10,DBA (Production Focus),1,Full time employee,Private business,2018,Microsoft SQL Server,No,0,Male,124000.0,107209.94000000002
Germany,6,"Microsoft SQL Server, DB2, Microsoft Access",6,Developer: BI,1,Full time employee,Private business,2018,Microsoft SQL Server,No,0,Male,78000.0,56635.28550000002
United States,6,Microsoft SQL Server,6,Analyst,1,Full time employee,Private business,2018,Microsoft SQL Server,No,0,Male,56000.0,79926.65000000001
United States,20,"PostgreSQL, DB2",25,DBA (General),2,Full time employee,Private business,2020,Microsoft SQL Server,Yes,2,Male,137000.0,143555.49000000005
United States,4,"Microsoft SQL Server, Oracle, DB2, Azure SQL DB",4,Developer: App Code,3,Full time employee,Private business,2018,Microsoft SQL Server,No,0,Male,110000.0,79385.17
United States,6,Microsoft SQL Server,5,DBA,6,Full time employee,State/province government,2017,Microsoft SQL Server,No,0,Not Asked,118000.0,92864.34
United States,18,"Microsoft SQL Server, Azure SQL DB",15,DBA (Production Focus),5,Full time employee,Non-profit,2019,Microsoft SQL Server,No,1,Male,111000.0,116731.37999999999
United States,18,"Microsoft SQL Server, Oracle, MySQL/MariaDB, PostgreSQL, Azure SQL DB, Amazon RDS (any flavor)",5,DBA (Development Focus),1,Full time employee,Private business,2018,Oracle,No,0,Female,184000.0,152478.03999999992
United Kingdom,9,"Microsoft SQL Server, PostgreSQL, MongoDB, Azure SQL DB, Marklogic",9,Developer: T-SQL,1,Full time employee,Private business,2018,Microsoft SQL Server,No,0,Male,57641.0,64030.003000000004
United States,8,Oracle,2,Manager,0,Full time employee,Private business,2021,Microsoft SQL Server,Yes,1,Male,125000.0,129112.96359999999
United Kingdom,11,"Microsoft SQL Server, Azure SQL DB (any flavor)",6,Developer: T-SQL,3,Full time employee,Private business,2020,Microsoft SQL Server,No,1,Male,71310.0,74752.8237
United States,16,"Microsoft SQL Server, MySQL/MariaDB, PostgreSQL",1,DBA (Development Focus),0,Full time employee,Private business,2018,Microsoft SQL Server,No,0,Male,125000.0,114304.00000000001
United States,16,"Microsoft SQL Server, Oracle",6,Architect,0,Full time employee,"Education (K-12, college, university)",2021,Microsoft SQL Server,No,1,Female,124000.0,113433.53
United States,20,Microsoft SQL Server,23,Architect,1,Full time employee,Private business,2021,Microsoft SQL Server,Yes,1,Male,175000.0,152057.0
United States,3,Microsoft SQL Server,3,DBA (General),2,Full time employee,Private business,2021,Microsoft SQL Server,No,2,Male,79000.0,86070.7
Germany,12,"Microsoft SQL Server, PostgreSQL, MongoDB",4,Architect,2,Full time employee,Private business,2017,Microsoft SQL Server,Yes,0,Not Asked,84000.0,80711.08
United States,2,Microsoft SQL Server,3,DBA (General),6,Full time employee,State/province government,2020,Oracle,No,1,Female,78000.0,84436.39
United Kingdom,4,DB2,4,DBA (Production Focus),0,Full time employee,Private business,2021,Microsoft SQL Server,No,2,Female,40000.0,55396.05999999999
United States,13,Microsoft SQL Server,13,Manager,0,Full time employee,Private business,2017,Microsoft SQL Server,Yes,0,Not Asked,145000.0,113616.04
United States,7,"Oracle, SQLite, Hadoop",5,Developer: T-SQL,1,Full time employee,Private business,2021,Microsoft SQL Server,Yes,2,Male,99000.0,97767.0
United States,16,Microsoft SQL Server,16,DBA (Production Focus),1,Full time employee,Non-profit,2018,Microsoft SQL Server,No,0,Female,140000.0,111914.72000000002
Belarus,10,"Microsoft SQL Server, Oracle, MySQL/MariaDB, Azure SQL DB, Amazon RDS (any flavor)",3,DBA (Development Focus),0,Full time employee,Private business,2018,Microsoft SQL Server,No,0,Male,28800.0,53653.009999999995
United States,18,MySQL/MariaDB,18,DBA (General),4,Full time employee,Private business,2018,Microsoft SQL Server,No,0,Male,110000.0,108977.0
United States,6,"Microsoft SQL Server, Azure SQL DB (any flavor)",7,Developer: App Code,2,Consulting Full time employee,Private business,2020,Oracle,Yes,1,Male,129000.0,118401.39
United States,5,"Microsoft SQL Server, MongoDB, DB2, Microsoft Access",5,Architect,0,Full time employee,Private business,2017,Microsoft SQL Server,Yes,0,Not Asked,140000.0,113864.46000000002
United States,15,"Microsoft SQL Server, MySQL/MariaDB",21,Engineer,0,Full time employee,Private business,2021,Microsoft SQL Server,No,1,Male,150000.0,129470.66
United States,20,"Microsoft SQL Server, MySQL/MariaDB",20,DBA,0,Full time employee,Private business,2017,Oracle,No,0,Not Asked,122000.0,124056.99999999997
United States,13,"Microsoft SQL Server, MySQL/MariaDB, Azure SQL DB, Amazon RDS (any flavor)",1,DBA,1,Full time employee,Private business,2017,Microsoft SQL Server,No,0,Not Asked,86000.0,109433.22
United States,20,"Microsoft SQL Server, MySQL/MariaDB",20,Developer: T-SQL,3,Full time employee,Private business,2020,Microsoft SQL Server,No,0,Female,120000.0,112712.70999999999
